id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1272404340936330355,https://www.airbnb.com/rooms/1272404340936330355,20250929042214,2025-09-29,city scrape,Comfy studio near city center (Marble 6),"This fantastic studio is located in the heart of Zurich, offering a peaceful stay in a quiet backyard-facing apartment.<br /><br />A spacious (27 sqm) and modern studio with a fully equipped kitchen, perfect for your city visit.<br /><br />☞ Walking distance to Zurich’s major attractions<br />☞ Well-connected by tram – Hedwigsteig station just a short walk away<br />☞ Grocery stores, restaurants, and bars around the corner","This studio is located in the city center, making it easy to explore Zurich on foot or by tram. Major attractions, restaurants, and shops are just steps away.<br /><br />Public transport connections are excellent, with the Hedwigsteig tram station nearby. From the main train station (Zürich HB), take tram 11 to Hedwigsteig, then walk just 2 minutes to the apartment.",https://a0.muscache.com/pictures/miso/Hosting-1272404340936330355/original/4e7eb615-7835-4922-9cc0-882a41bc156a.jpeg,23561865,https://www.airbnb.com/users/show/23561865,Dimi,2014-11-10,"Zurich, Switzerland","",within an hour,100%,95%,,https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium,,218,252,"['email', 'phone', 'work_email']",t,f,"Zürich, Switzerland",Hirslanden,Kreis 7,47.3612587068698,8.567478698445147,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,1,"[""Heating"", ""Ethernet connection"", ""Freezer"", ""Toaster"", ""Microwave"", ""Single level home"", ""Clothing storage"", ""Dining table"", ""Elevator"", ""Dryer"", ""Bed linens"", ""Dishwasher"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Lockbox"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Self check-in"", ""Room-darkening shades"", ""Essentials"", ""Portable fans"", ""Baking sheet"", ""Refrigerator"", ""Patio or balcony"", ""Dedicated workspace"", ""Kitchen"", ""Drying rack for clothing"", ""Hot water"", ""TV"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Trash compactor"", ""Oven"", ""Iron""]",$83.00,2,730,2,90,1125,1125,47.7,1125.0,,t,0,0,0,0,2025-09-29,14,14,0,0,2,84,6972,2024-11-11,2025-08-26,4.86,4.93,5.0,5.0,5.0,4.86,4.93,,t,133,133,0,0,1.30
1273116871383534244,https://www.airbnb.com/rooms/1273116871383534244,20250929042214,2025-09-29,city scrape,Zimmer an zentraler Lage,"Enjoy the simple life at this quiet and centrally located home. <br />I am a professional and often on the road, but would be your temporary roommate.",,https://a0.muscache.com/pictures/hosting/Hosting-1273116871383534244/original/8cbbc37d-a263-40f2-b17c-91d988f27988.jpeg,4469194,https://www.airbnb.com/users/show/4469194,Anna,2012-12-22,"Zurich, Switzerland","Aus der Schweiz, lebe und arbeite in Zürich.",within a few hours,100%,32%,f,https://a0.muscache.com/im/pictures/user/User/original/43cef09a-28ed-4508-9602-d4c6439b435e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/43cef09a-28ed-4508-9602-d4c6439b435e.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Sihlfeld,Kreis 3,47.3699472,8.520984499999999,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""First aid kit"", ""Paid parking on premises"", ""Kitchen"", ""Lock on bedroom door"", ""Wifi"", ""Hair dryer"", ""Washer""]",$78.00,2,14,2,2,14,14,2.0,14.0,,t,0,17,44,44,2025-09-29,9,9,0,44,0,54,4212,2025-01-15,2025-07-11,5.0,5.0,5.0,5.0,5.0,5.0,4.89,,f,1,0,1,0,1.05
1274012663768582357,https://www.airbnb.com/rooms/1274012663768582357,20250929042214,2025-09-29,city scrape,3.5 Zimmer Wohnung mit Innenhof,"Welcome to your stylish 3.5-room apartment in the heart of Zurich! Two cozy bedrooms, 3 beds and space for up to 6 people offer the highest comfort. Relax in the quiet courtyard or use the fully equipped kitchen. In just 5 minutes on foot you can reach the Sihlcity shopping center, the old town and the city center are only 25 minutes away. Just a minute's walk from the tram, it's the ideal starting point to discover Zurich!",,https://a0.muscache.com/pictures/miso/Hosting-1274012663768582357/original/3970db51-4e9a-48fd-aaca-e20fe4f227a7.jpeg,568854997,https://www.airbnb.com/users/show/568854997,Ersin,2024-03-25,,"",within a day,80%,83%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,2,"['email', 'phone']",f,t,,Enge,Kreis 2,47.362329501953774,8.526960777328467,Entire rental unit,Entire home/apt,6,0.5,Half-bath,2,3,"[""Freezer"", ""Microwave"", ""Pets allowed"", ""First aid kit"", ""Dishwasher"", ""Hot water kettle"", ""Wifi"", ""Shampoo"", ""Private entrance"", ""Washer \u2013\u00a0In building"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Coffee maker"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Cooking basics"", ""Hair dryer"", ""Private backyard""]",$135.00,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,360,2025-09-29,13,13,1,91,1,78,10530,2024-12-29,2025-09-03,4.69,4.62,4.62,4.77,4.69,4.77,4.62,,f,2,2,0,0,1.42
1274120126432283390,https://www.airbnb.com/rooms/1274120126432283390,20250929042214,2025-09-29,city scrape,HildaFour,"Explore and relax in our 4.5-room apartment in a quiet yet very central area of Zurich. It offers 3 bedrooms, an inviting living room, a well-equipped kitchen, and a modern bathroom.<br><br>With elegant and calming decor, the apartment is just a short walk from the lively nightlife, with supermarkets, bars, and public transport less than 100 meters away.<br><br>Enjoy the convenience of public parking and easy access to public transport. Ideal for experiencing Zurich like a true local!<br><br>",,https://a0.muscache.com/pictures/prohost-api/Hosting-1274120126432283390/original/c5bb2de5-1740-4604-9f0c-b56d877b1c22.jpeg,60673302,https://www.airbnb.com/users/show/60673302,Antonio,2016-02-27,"Zürich, Switzerland",Just an intensive traveller.,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-60673302/original/404063ea-871e-4cba-9ece-678d4d71a19f.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-60673302/original/404063ea-871e-4cba-9ece-678d4d71a19f.png?aki_policy=profile_x_medium,,12,13,"['email', 'phone']",t,f,,Hard,Kreis 4,47.3768653,8.5147418,Entire rental unit,Entire home/apt,6,1.0,1 bath,3,4,"[""Heating"", ""Breakfast"", ""Wine glasses"", ""Crib"", ""Freezer"", ""Microwave"", ""Single level home"", ""Clothing storage"", ""First aid kit"", ""Dining table"", ""Dryer"", ""Bed linens"", ""Outdoor playground"", ""Cleaning available during stay"", ""Dishwasher"", ""Body soap"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Lockbox"", ""Conditioner"", ""Shampoo"", ""Books and reading material"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee"", ""Self check-in"", ""Room-darkening shades"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Shower gel"", ""Extra pillows and blankets"", ""Baking sheet"", ""Refrigerator"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Cleaning products"", ""Sound system"", ""Kitchen"", ""Hot water"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Oven"", ""Iron"", ""Fire extinguisher""]",$304.00,1,1125,2,5,1125,1125,4.5,1125.0,,t,7,31,61,331,2025-09-29,41,41,4,64,7,246,74784,2024-11-17,2025-09-22,4.98,4.88,4.93,4.98,5.0,4.88,4.88,,t,5,5,0,0,3.88
1274466138197114370,https://www.airbnb.com/rooms/1274466138197114370,20250929042214,2025-09-29,previous scrape,Stylish double with accessible features,"Presenting 30 to 36 square meters of feel-good space, the Home Superior <br />Accessible Room offers all the joys of the regular Superior Room, but with the <br />comfort of full accessibility.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1274466138197114370/original/7459e46b-a8ca-4eab-9a79-dabb90fa1cd2.jpeg,652330784,https://www.airbnb.com/users/show/652330784,Guenter,2024-09-16,,"The Home Hotel blends Zurich’s creative energy with Dada-inspired luxury. Located in the city center, it offers free access to a nearby coworking space, complimentary e-bikes and free entry to Fitnesspark Sihlcity. 

Guests can enjoy bold cocktails at Home Bar & Lounge, where lively evenings feature DJs and local events. Stay 7 nights or more, and a complimentary book awaits you on arrival. Luxurious comfort meets vibrant culture here.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/2b7badb4-2d4d-4377-b131-989bdd2b02d6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/2b7badb4-2d4d-4377-b131-989bdd2b02d6.jpeg?aki_policy=profile_x_medium,,10,10,"['email', 'phone']",t,f,,Alt-Wiedikon,Kreis 3,47.359195,8.5231329,Room in hotel,Private room,2,,1 private bath,1,,"[""Heating"", ""Paid parking on premises"", ""Gym"", ""Air conditioning"", ""Elevator"", ""Bed linens"", ""Wifi"", ""Building staff"", ""Conditioner"", ""Shampoo"", ""Self check-in"", ""Room-darkening shades"", ""Essentials"", ""Shower gel"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Hot water"", ""TV"", ""Hair dryer"", ""Iron""]",,1,365,1,1,28,731,1.0,677.1,,t,15,24,26,28,2025-09-29,0,0,0,28,0,0,,,,,,,,,,,,t,7,0,7,0,
1274624665418168140,https://www.airbnb.com/rooms/1274624665418168140,20250929042214,2025-09-29,city scrape,"Garden Ensuite double room, ""Poppy room""","Spacious En-suite double room with garden view. Located in a duplex apartment, where you will have the floor and garden access to yourself.","For people who like to be very close to the city center (8 min on a bicycle) and yet in the nature.<br /><br />You are above Seefeld (lots of restaurants and coffee-shops). It is residential within the safest and the best zone called ""the gold coast"". <br /><br />The duplex is very calm giving on a private street and the garden.<br />Location : <br />A small shop and restaurants are within 5 min walk. <br />Either you take a bus in front of the house or you walk 12-15 minutes to reach :<br />- 2 bakeries, the hospitals, 2 parks, a forest, a wineyard, 2 playgrounds and the lake of course.<br />- Direct fast trains S-Bahn from ""Tieffenbrunen"" and ""Balgrist"" for the Airport and the main Stations (HB and Stadehlhofen). <br /><br />Just near the house, you can have a stroll in the garden of the Epi-klinik where you can enjoy the view on the lake while eating-having a coffee (there is a play ground and farm animals there too).<br /><br />In short come and rest in our green Oase, you won't re",https://a0.muscache.com/pictures/hosting/Hosting-1274624665418168140/original/2c1c7f73-3165-480b-b08b-2712170f02ce.jpeg,39326744,https://www.airbnb.com/users/show/39326744,Alexandra,2015-07-23,"Zürich, Switzerland","I have lived in 5 different countries, and live in Zürich since 2003. I like to travel and meet new people. Before airbnb even existed, my parents, as member of a peace organisation, used to welcome travellers to our Paris house. Now, I am happy to continue this tradition and welcome you in my 175 sqm duplex with garden. 
I will be happy to give you some tips about Zürich, or have a longer discussion if you wish to.",within an hour,100%,75%,f,https://a0.muscache.com/im/pictures/user/336d9887-f492-44f8-b3a0-3b3268add58b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/336d9887-f492-44f8-b3a0-3b3268add58b.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Zürich, Switzerland",Weinegg,Kreis 8,47.35105530396811,8.568206183050528,Private room in bed and breakfast,Private room,4,1.0,1 private bath,1,2,"[""Outdoor furniture"", ""Paid dryer \u2013 In building"", ""Sun loungers"", ""Board games"", ""Wine glasses"", ""Central heating"", ""Other electric stove"", ""Freezer"", ""HDTV with Netflix, premium cable"", ""Toaster"", ""Pets allowed"", ""Shared gym nearby"", ""Clothing storage"", ""Dining table"", ""Bed linens"", ""Outdoor playground"", ""Dishwasher"", ""Body soap"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Barbecue utensils"", ""Long term stays allowed"", ""Lockbox"", ""Shampoo"", ""Paid washer \u2013 In building"", ""Books and reading material"", ""Dishes and silverware"", ""Hangers"", ""Private patio or balcony"", ""Paid street parking off premises"", ""Paid parking garage on premises \u2013 1 space"", ""Private living room"", ""Room-darkening shades"", ""Self check-in"", ""Blender"", ""Essentials"", ""Shower gel"", ""Extra pillows and blankets"", ""Baking sheet"", ""Iron"", ""Refrigerator"", ""Babysitter recommendations"", ""Luggage dropoff allowed"", ""Shared backyard"", ""Dedicated workspace"", ""Cleaning products"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Hot water"", ""Lake access"", ""Cooking basics"", ""Private BBQ grill: charcoal"", ""Oven"", ""Children\u2019s books and toys""]",$133.00,2,90,2,2,90,90,2.0,90.0,,t,22,48,78,351,2025-09-29,1,1,1,82,0,6,798,2025-09-18,2025-09-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,1
1274628680831291176,https://www.airbnb.com/rooms/1274628680831291176,20250929042214,2025-09-29,city scrape,City-Studio - sweet and modest (Crown 14),"This cozy flat is situated in the Unterstrasse/Oberstrasse district, offering a convenient base to explore Zurich.<br /><br />A modern studio apartment with a private en-suite bathroom, perfect for your stay in the city.<br /><br />☞ 1.3 km to Zurich Main Railway Station<br />☞ 1.1 km to Swiss National Museum<br />☞ 1.5 km to Kunsthaus Zurich<br />☞ 700m to ETH Zurich","The Unterstrasse/Oberstrasse district is a lively area close to Zurich’s key attractions. Enjoy easy access to Zurich Main Railway Station, the Swiss National Museum, and the ETH Zurich campus. Art lovers can visit Kunsthaus Zurich, just 1.5 km away.<br /><br />Public transport connections are excellent, making it easy to explore the city and beyond.",https://a0.muscache.com/pictures/miso/Hosting-1274628680831291176/original/f1eb2f1a-fa5d-41bc-9b85-9bfb75ec443a.jpeg,1314526,https://www.airbnb.com/users/show/1314526,Giancarlo,2011-10-20,"Zürich, Switzerland","The comfortable furnished apartments of PABS Résidences + Appartements AG in central Zurich can be easily booked within few minutes. Their comfort is very attractive, the rents are fair and ""all inclusive"". For 26 years now, PABS Résidences + Appartments AG has been helping private and corporate clients find furnished apartments and residences to rent in the centre of Zurich. PABS Résidences + Appartements AG is also the leading contact for relocation companies and people who are moving to Zurich temporarily.

Beautiful and modern furnished apartments in the heart of Zurich
If you plan to stay in Zurich for longer than 14 days, you can browse through our 250 low-priced apartments on this home page under ""Apartment search"".

Comfortable, furnished rental apartments: great value to suit your every need:
A wide range of apartments in the Zurich city centre and all central city districts.
Full service with a central, competent contact person for advice, reservations, rental contracts, check-in and check-out.
Booking, checking in and checking out all take just a few minutes – saving you plenty of time.
All-inclusive, first-rate services (weekly cleaning thanks to our cleaning staff, repair service, emergency service 24/24).
Information is constantly updated. Simply download the iOS App or follow our social media pages (see links on this page).
With its wide selection of 250 furnished apartments in Zurich, PABS Résidences und Appartements AG offers you a great deal of choice. The standard minimum rental period for furnished apartments is one month. A furnished apartment is usually available for last minute bookings for rental periods of 14 days or longer.

At PABS Ltd., we provide you with comprehensive information and a list of furnished apartments in Zurich with plenty of great value offers (by telephone or email). Our standard apartments include: a modern, well-equipped kitchen, TV, appliances and household infrastructure as well as fresh sheets and towels. The rental price for all apartments includes the costs for electricity, water and heating, TV, weekly cleaning and laundry service.

Our top priority at PABS Ltd. is making sure that our clients are satisfied with the apartments they rent.",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/712729c1-1909-4540-b887-5808d521763d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/712729c1-1909-4540-b887-5808d521763d.jpg?aki_policy=profile_x_medium,,87,95,"['phone', 'work_email']",t,t,"Zürich, Switzerland",Unterstrass,Kreis 6,47.38831233252203,8.53785739055433,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Ethernet connection"", ""Wine glasses"", ""Central heating"", ""Freezer"", ""Toaster"", ""Microwave"", ""Single level home"", ""Clothing storage"", ""Dining table"", ""Elevator"", ""Bed linens"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Lockbox"", ""Private entrance"", ""Washer \u2013\u00a0In building"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Private patio or balcony"", ""Self check-in"", ""Room-darkening shades"", ""Housekeeping - available at extra cost"", ""Essentials"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Dedicated workspace"", ""Kitchen"", ""Drying rack for clothing"", ""Hot water"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Trash compactor"", ""Laundromat nearby"", ""Iron""]",$114.00,2,730,2,90,1125,1125,47.7,1125.0,,t,13,18,18,18,2025-09-29,5,5,0,18,2,30,3420,2024-10-29,2025-08-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,86,86,0,0,0.45
1275143843776985242,https://www.airbnb.com/rooms/1275143843776985242,20250929042214,2025-09-29,city scrape,1BR on perfect location (Mill 3.14),"This cozy flat is situated in the heart of Zurich, offering a convenient base to explore the city’s cultural highlights.<br /><br />A modern 1-bedroom apartment with a private bathroom, perfect for your stay in the city. There is an additional sofa bed in the living room.<br /><br />☞ 600m to Bellevueplatz<br />☞ 900m to Grossmünster<br />☞ 900m to Fraumünster<br />☞ 500m to Zurich Opera House<br />☞ Accessible via lift","The Unterstrasse/Oberstrasse district is a lively area close to Zurich’s key attractions. Enjoy easy access to Zurich Main Railway Station, the Swiss National Museum, and the ETH Zurich campus. Art lovers can visit Kunsthaus Zurich, just 1.5 km away.",https://a0.muscache.com/pictures/miso/Hosting-1275143843776985242/original/933af16c-22b0-4a32-84af-776d3bcf4e83.jpeg,1314526,https://www.airbnb.com/users/show/1314526,Giancarlo,2011-10-20,"Zürich, Switzerland","The comfortable furnished apartments of PABS Résidences + Appartements AG in central Zurich can be easily booked within few minutes. Their comfort is very attractive, the rents are fair and ""all inclusive"". For 26 years now, PABS Résidences + Appartments AG has been helping private and corporate clients find furnished apartments and residences to rent in the centre of Zurich. PABS Résidences + Appartements AG is also the leading contact for relocation companies and people who are moving to Zurich temporarily.

Beautiful and modern furnished apartments in the heart of Zurich
If you plan to stay in Zurich for longer than 14 days, you can browse through our 250 low-priced apartments on this home page under ""Apartment search"".

Comfortable, furnished rental apartments: great value to suit your every need:
A wide range of apartments in the Zurich city centre and all central city districts.
Full service with a central, competent contact person for advice, reservations, rental contracts, check-in and check-out.
Booking, checking in and checking out all take just a few minutes – saving you plenty of time.
All-inclusive, first-rate services (weekly cleaning thanks to our cleaning staff, repair service, emergency service 24/24).
Information is constantly updated. Simply download the iOS App or follow our social media pages (see links on this page).
With its wide selection of 250 furnished apartments in Zurich, PABS Résidences und Appartements AG offers you a great deal of choice. The standard minimum rental period for furnished apartments is one month. A furnished apartment is usually available for last minute bookings for rental periods of 14 days or longer.

At PABS Ltd., we provide you with comprehensive information and a list of furnished apartments in Zurich with plenty of great value offers (by telephone or email). Our standard apartments include: a modern, well-equipped kitchen, TV, appliances and household infrastructure as well as fresh sheets and towels. The rental price for all apartments includes the costs for electricity, water and heating, TV, weekly cleaning and laundry service.

Our top priority at PABS Ltd. is making sure that our clients are satisfied with the apartments they rent.",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/712729c1-1909-4540-b887-5808d521763d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/712729c1-1909-4540-b887-5808d521763d.jpg?aki_policy=profile_x_medium,,87,95,"['phone', 'work_email']",t,t,"Zürich, Switzerland",Hottingen,Kreis 7,47.36570696731244,8.551470707473756,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,2,"[""Heating"", ""Ethernet connection"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Freezer"", ""TV with standard cable"", ""Toaster"", ""Microwave"", ""Single level home"", ""Clothing storage"", ""Dining table"", ""Elevator"", ""Bed linens"", ""Dishwasher"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Lockbox"", ""Smoke alarm"", ""Private entrance"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Self check-in"", ""Room-darkening shades"", ""Free washer \u2013 In building"", ""Essentials"", ""Portable fans"", ""Baking sheet"", ""Refrigerator"", ""Patio or balcony"", ""Dedicated workspace"", ""Kitchen"", ""Drying rack for clothing"", ""Hot water"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Hair dryer"", ""Trash compactor"", ""Laundromat nearby"", ""Oven"", ""Iron""]",$125.00,2,730,1,90,1125,1125,63.4,1125.0,,t,12,13,13,13,2025-09-29,11,11,0,13,5,66,8250,2024-10-30,2025-08-08,4.64,4.64,4.36,4.55,4.64,4.82,4.55,,t,86,86,0,0,0.99
1277520686495680719,https://www.airbnb.com/rooms/1277520686495680719,20250929042214,2025-09-29,city scrape,10 min walk to Zurich HB- City Center-Family Room,"Experience the best of Zurich at Gasthaus 210, which is perfectly located, just 5 minutes from the Limmat River, the city center, shopping malls and the charming old town. Enjoy the comfort of being close to everything while staying in comfortable homes with modern amenities and easy access to public transportation. Immerse yourself in the vibrant local culture,  come and enjoy an unforgettable stay in the heart of Zurich.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI3NzUyMDY4NjQ5NTY4MDcxOQ%3D%3D/original/ee2c34fc-a803-4ba1-9676-5e4ddda6ee1e.jpeg,304431200,https://www.airbnb.com/users/show/304431200,Davit,2019-10-25,,"",within an hour,82%,100%,f,https://a0.muscache.com/im/pictures/user/79d57f30-d3aa-43cb-b80f-3a629119ba26.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/79d57f30-d3aa-43cb-b80f-3a629119ba26.jpg?aki_policy=profile_x_medium,,3,3,"['phone', 'work_email']",t,t,,Gewerbeschule,Kreis 5,47.38207986430265,8.530612622380536,Room in hotel,Private room,4,1.0,1 private bath,1,4,"[""Heating"", ""Exterior security cameras on property"", ""Safe"", ""Mini fridge"", ""Kitchenette"", ""Microwave"", ""Clothing storage"", ""First aid kit"", ""Dining table"", ""Bed linens"", ""Cleaning available during stay"", ""Body soap"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Shampoo"", ""Smoke alarm"", ""Private entrance"", ""Dishes and silverware"", ""Hangers"", ""Coffee"", ""Private living room"", ""Room-darkening shades"", ""Portable fans"", ""Shower gel"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Outdoor dining area"", ""Hot water"", ""TV"", ""Hair dryer"", ""Fire extinguisher""]",$242.00,1,365,1,1,1000,1000,1.0,1000.0,,t,21,46,75,77,2025-09-29,25,25,2,77,0,150,36300,2025-01-26,2025-09-14,4.12,4.4,4.24,4.48,4.64,4.32,4.04,,t,3,0,3,0,3.04
1278765738988915558,https://www.airbnb.com/rooms/1278765738988915558,20250929042214,2025-09-29,city scrape,Morgartenstrasse | Studio | 6,"Welcome to StadLoft! Nestled in the vibrant heart of Zurich's Kreis 4, our modern studio offers everything you need for a comfortable and convenient stay in the city centre. You'll find plenty of cafes, restaurants, and shops right at your doorstep and a 4-minute walk from the train and tram stops.<br /><br />Each studio is fully furnished with contemporary decor and all the essentials you might need (towels, hairdryer and kitchen supplies) to make you feel at home.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI3ODc2NTczODk4ODkxNTU1OA%3D%3D/original/466955bd-6253-48a3-ae09-d633117d2c79.jpeg,659352799,https://www.airbnb.com/users/show/659352799,Nicole,2024-10-28,,"",within an hour,99%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/c6e80db7-003e-42bd-8dbe-1ef67edb06ee.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/c6e80db7-003e-42bd-8dbe-1ef67edb06ee.jpeg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,Werd,Kreis 4,47.371367134415706,8.529051534393313,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Heating"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""TV"", ""Hot water"", ""Lockbox"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Iron""]",$104.00,2,365,1,2,1125,1125,2.0,1125.0,,t,3,22,37,288,2025-09-29,58,58,6,39,9,255,26520,2024-11-03,2025-09-26,4.79,4.9,4.84,4.81,4.66,4.76,4.67,,t,11,11,0,0,5.26
